date,US,how long contagious,how long is flu contagious,contagious flu,is flu contagious,flu contagious,fever cough,get rid of flu,cough fever,flu type a,type a flu,is the flu contagious,how long is the flu contagious,how contagious is the flu,flu type,tamiflu side effects,how long are you contagious,flu remedies,get rid of the flu,fever and cough,incubation period flu
2010-12-18,2.55659,81.99389722251489,5.691229017173196,28.172780587172586,12.47562173662019,32.29937857235543,38.66337024078625,9.742509777440546,40.4375287535138,5.60982520035344,5.609825200353441,10.117907521708954,5.730636587799852,5.009323963622679,12.57446766477288,8.249741367107841,12.058129404242516,23.464925087983133,8.530350488749688,15.702484986921714,7.319360704167486
2010-12-25,3.38185,115.45618691992767,18.84307189109976,59.25121386980468,29.87357381726917,56.95409157031617,53.18931830414377,11.762486795412627,55.01165455668469,6.6158284444222,6.615828444422199,14.356828593576155,0.0,10.801766908656,14.925232111628992,9.833812642926326,17.995400351946376,26.68300669560213,8.876850538133896,19.461219514767432,13.252691484886952
2011-01-01,3.43172,96.94271371696304,16.104744112295336,49.76069076093916,23.475510229186003,49.52040374967165,49.70857679548107,16.105381114605933,41.12385118531972,6.7845543744402175,6.7845543744402175,12.18861614205812,11.708972205850452,9.905175460392917,12.6494548312333,10.480448966244571,14.655272892558209,25.363996121774772,11.418410539969198,8.875325592455097,24.251180842374254
2011-01-08,2.69151,101.1326698131808,11.249953664122533,43.67354006984027,20.72038916709664,45.00613986357805,45.6820860405303,16.29609481290186,44.711222755329565,13.467463657593262,13.467463657593264,13.794160779848744,8.879913837736613,11.650952816468417,16.485300153072625,9.547121342036894,16.96932497207733,36.44738295999972,11.212393408083702,20.44305680935136,11.77934684620356
2011-01-15,2.91063,91.71186091377731,11.194117780844747,41.24920409937468,20.73023558584136,44.69883919756243,38.90001883672063,19.03356731623924,39.746011729014285,17.400448014285626,17.40044801428563,13.134084459955584,4.569308749797745,11.202449439404376,31.65736079574207,16.95020454198299,16.790229170616882,23.22551278420246,13.815003663932671,14.73295309111358,13.75734865297501
2011-01-22,3.49232,107.217250414345,10.883452052620692,46.62428077555455,20.45800348597753,46.02148567502663,65.19437343548289,20.31437026368365,64.29415634152308,26.999760709773355,26.999760709773355,12.705281295743989,8.419583075850664,9.284467409415152,39.42983655628598,21.62059147752619,18.26507183472466,26.90270927350949,16.641158320705788,28.7147362832887,17.955688872740243
2011-01-29,4.0037,102.93232867356764,20.52247312939468,65.89624695663457,37.39490057398248,63.39385097041029,64.12189567193266,21.4273673071854,66.73282090191893,33.707643718596344,33.707643718596344,24.020024013012534,14.814325466266393,15.583061041172304,52.63249123082719,26.41093913097832,18.09262005707747,36.71484980207663,15.794626780861549,21.946230182845564,21.6194410107444
2011-02-05,4.43534,118.73688827814844,21.07529299774256,63.8081783548542,36.29723208755898,63.611420422076414,75.36540335380568,24.448082648639584,78.51541065777465,29.57250280828678,29.572502808286774,27.28599083215713,18.933210486114397,19.612676982856176,55.96436487972933,28.18793801131834,14.869248005859182,37.24364850043051,13.651447987939877,24.70241625657659,22.250362445053803
2011-02-12,4.24215,111.49940237866691,23.445659303020264,66.14236127029695,32.06878851770998,68.00104688798716,83.38186316886053,24.829339252415725,90.20603342956323,27.488479028331724,27.488479028331724,17.435203522433845,16.55604281733586,14.717582696805602,54.82033215007274,34.325668236424775,21.90647794110796,35.084832376187286,19.58221247999792,31.50132960179589,16.751153973099143
2011-02-19,4.39719,118.30762311995232,21.193270740485723,71.31278507543034,35.805644711444884,69.96698017836422,84.47633547861085,22.288020921830405,83.01232057235381,41.36680153643343,41.36680153643344,24.066751437614737,16.29145407786354,17.831515717504878,71.32264185427253,33.53054265558763,22.05575328102307,33.94639631934689,14.832441638360752,29.91139467878799,18.71789309381213
2011-02-26,3.90256,106.4811782614312,25.29535409204591,63.80228364167806,37.63566360413503,67.215522496466,69.19638790230417,23.77487472645956,69.57889484267432,29.911168426685883,29.911168426685883,25.980757251450367,17.956279632701175,17.898888125491958,43.59873633041165,28.85585533294289,15.886325539984936,36.03827188892713,16.135757516532333,24.60868763366292,21.36609962242549
2011-03-05,3.15073,99.3537106214171,11.365136695238329,48.81784959721712,21.32125399521216,48.1795071533957,60.57214138673525,18.127158661407524,61.3115621759186,21.81028360402313,21.810283604023127,14.840276728824977,13.36582208878535,9.5794720158473,35.876530496504984,21.302922787688427,11.52184783620466,22.341191529578595,11.972905152936404,19.04122450322484,12.660980991777825
2011-03-12,2.72422,90.65180983035104,14.6050048078879,37.17684105342252,17.083811760404934,32.652609251877045,52.62033968461546,21.57495667705036,54.55659999376633,8.270545598641371,8.270545598641371,10.856913429001354,0.0,8.67508875179945,23.86136162539226,15.031894118359697,12.72276491683572,22.16886614711073,13.984969725762092,21.494548805044108,13.068561366194103
2011-03-19,2.33336,78.12634292120032,12.240372173623836,34.03068612434853,13.30393890595238,37.06286637407236,48.71730226660502,11.890207929597832,50.10128311455304,11.302932955201484,11.30293295520149,12.944681509756766,6.300259286408892,11.093945621549812,22.123157080305365,14.470478123225508,8.667468474398191,18.8896208225744,6.685577950992567,20.911869734899188,8.304860594721792
2011-03-26,1.925,85.56353552983067,8.150486370880357,32.69545659297663,14.997764763823984,25.154130734041114,57.90070947214991,10.835576340207126,59.66210344478336,8.96482707593777,8.964827075937768,10.000319431508368,7.233143503490022,6.880813866099008,12.680990766729252,8.381964006596586,12.383227815892738,15.06702793495905,8.008423630197287,22.676411180242887,7.938570720480011
2011-04-02,1.75243,79.61136016960702,10.015435304856432,22.026980357313683,13.998939850827671,22.65272991374503,46.78471255002603,11.377164359407866,47.29540016723574,8.059708606992128,8.059708606992128,9.69582918698558,5.79737399639142,5.559460142861907,12.778406715084664,5.842464399175176,10.185786977236374,12.806515667642849,6.752945691607734,25.278073632080247,9.726134173850989
2011-04-09,1.57704,66.89978316060002,7.886237031783053,21.89700309139447,7.412252560622751,21.26568363841736,45.64554987136534,11.860748294739071,40.56509111324914,7.423489226229477,7.423489226229476,11.760228720485657,0.0,4.50043429594448,9.41661842154338,7.202751812523124,10.919691122585863,13.813910676512856,5.727494265549103,17.928516059912226,4.647437804808992
2011-04-16,1.35766,64.58645730243406,3.887246051707065,16.344174522577482,8.541579062900544,20.65866435104556,43.538069583980295,4.316336712776913,42.1532330903222,5.729174432874413,5.729174432874413,6.639806629836034,0.0,5.099222871156765,6.256042692744175,0.0,8.411015887998916,9.051243894208913,0.0,14.796394775218175,0.0
2011-04-23,1.31223,71.8489382655533,0.0,14.723637283191897,10.21564935405538,15.624867143191064,40.79727864310525,8.115563336942293,38.750092550668064,0.0,0.0,7.924350482971649,0.0,4.070810327943026,5.473794370270281,4.00729376251072,7.1143985793941855,8.720192394851779,0.0,16.508375417647837,5.8320928348583
2011-04-30,1.14937,62.24068919470382,0.0,12.605018580486924,7.599756158744468,18.475442402060143,35.81807275688317,6.445180082289744,34.88428833884049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77257409755799,9.00569849322017,10.01478695610928,10.059759429891493,0.0
2011-05-07,1.11451,71.74855735773035,0.0,12.413460502126137,5.731636394378104,9.204078232055569,40.78107608895041,7.3072803177973,44.87305537132247,0.0,0.0,4.881788857886198,0.0,0.0,5.508173698341023,0.0,0.0,7.62903505458956,0.0,15.511416430114922,0.0
2011-05-14,1.10984,63.64164328733988,0.0,13.177284807634262,7.091295578742792,9.801380583235318,34.79505870285632,6.662671000157847,35.564500658688665,0.0,0.0,4.519957763404364,0.0,0.0,0.0,0.0,14.375206307657743,6.798118471729181,5.484511993648806,15.083850119073936,0.0
2011-05-21,1.0524,69.48762995722892,4.29198174564456,13.433608438995144,10.010430579584105,12.218576652992656,37.63197860214941,6.800749525289084,36.4796426641572,5.362151365323978,5.362151365323978,6.50496997790472,4.329841330975872,5.254593814474165,5.184561449957574,0.0,7.508165187051976,7.035402873590513,0.0,12.123785653706332,0.0
2011-05-28,1.03536,65.44392251944821,0.0,9.611185665388172,0.0,13.63550699318114,32.72305829040716,9.06828596763864,35.092894634554064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.037082933817784,8.77925435084625,6.263219238748921,13.024373036536383,4.325319134821046
2011-06-04,1.11777,70.8715793902169,4.408023105997193,11.949110033290175,0.0,8.571628764457067,29.383577815969545,4.503039617816131,31.6628605049787,0.0,0.0,5.967184489903651,0.0,0.0,0.0,0.0,6.242590256300952,10.436330478812083,0.0,14.547230550672571,0.0
2011-06-11,0.982949,55.40656356651593,0.0,12.037514061189066,6.820136318486255,13.655607803358132,30.094329878212267,4.959746921699415,29.055343498670577,0.0,0.0,6.982963249114156,0.0,0.0,0.0,0.0,9.674352200719422,8.346941533898447,0.0,11.60169951300858,0.0
2011-06-18,0.925194,58.89079380744694,0.0,5.524574583775313,0.0,6.129172786638123,23.12702151651269,0.0,25.028648302991765,0.0,0.0,0.0,0.0,0.0,4.400492007676161,0.0,7.685255966878706,5.210773045358764,0.0,9.920091946877028,6.572060462834441
2011-06-25,0.835531,57.35875391736256,0.0,8.228722301345096,0.0,9.022760765264222,28.46398506332917,4.833995580052279,27.70048888241273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.770936471314695,0.0,0.0,11.202366335165214,0.0
2011-07-02,0.832393,63.51986599401291,0.0,7.67323488475383,0.0,8.07659644561699,22.341576492209608,0.0,24.32064674218134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.772601126941128,5.715995691517381,5.991972930301224,10.66119861699335,0.0
2011-07-09,0.855591,50.971021868850514,0.0,7.646659832140041,0.0,11.05046001375341,26.09234677020224,7.064895732703435,17.691655571790935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.312167988754676,0.0,4.335171527700689,9.321021566125498,0.0
2011-07-16,0.706949,48.04155187812376,0.0,7.1873549695373695,0.0,8.624238524386591,19.710411031390283,0.0,20.47070769802536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110702920945113,5.407784364231095,0.0,9.775198413533143,0.0
2011-07-23,0.694387,49.68297836091318,0.0,5.776339690584127,0.0,9.087748216965146,18.146913107588787,0.0,18.397525511700103,0.0,0.0,4.852712741508436,0.0,0.0,4.11461238943556,0.0,7.706462742595826,6.937956557880673,0.0,9.979719218619056,0.0
2011-07-30,0.687976,54.57891652677949,0.0,7.516643006537723,0.0,6.9286257435453145,19.900076039684112,3.976222330877794,13.968416275877622,0.0,0.0,4.592085364548203,0.0,0.0,0.0,0.0,5.2794288453138,0.0,0.0,4.490720336058369,0.0
2011-08-06,0.644743,53.04708624163389,0.0,0.0,4.979791666882433,6.531767425314259,24.00688621939217,0.0,24.6332044860828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.354142968529434,0.0
2011-08-13,0.67533,45.864471907283445,0.0,5.136839287343097,0.0,4.552526508536324,20.66312560446646,0.0,23.76722171814632,0.0,0.0,0.0,6.228381649839227,0.0,0.0,0.0,5.607399670661534,7.055035872264986,0.0,5.123782239630569,0.0
2011-08-20,0.72823,53.284168162092335,0.0,6.273440274663433,0.0,8.184471446858646,22.013565401975097,0.0,19.431317697214897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.146065439158958,0.0,7.744436499023793,0.0
2011-08-27,0.806526,53.50579796687333,0.0,0.0,0.0,0.0,22.59707608022016,0.0,19.338373780561703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.620499423520364,6.991694281630524,0.0,9.491343766788251,0.0
2011-09-03,0.860408,56.75232181516365,0.0,9.81572794802883,0.0,9.328348137319146,18.153841774358582,0.0,15.904922890215651,0.0,0.0,4.058165740700445,0.0,0.0,0.0,0.0,9.19270353395726,5.739269081331485,0.0,5.362292132204992,0.0
2011-09-10,0.936075,50.80430669278856,0.0,13.082341479207964,6.73342455272506,11.63077060464832,27.01717856665732,4.9970577785470605,24.18015262762317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5129704156814565,7.901267436709549,5.055612786677227,9.843102688785937,0.0
2011-09-17,0.966683,69.30951052821568,0.0,16.09780897420249,4.520808963455356,15.657188144039171,26.357109267408465,11.58046290103081,25.334999688425025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.137562115891315,12.546371551519709,4.168951655771802,8.883164276051817,0.0
2011-09-24,0.996007,54.230015192805936,0.0,13.57187773888674,11.56238704010166,9.496467100448264,25.996260974078965,9.012912844206747,26.173050573160427,0.0,0.0,3.9993318546744,0.0,3.8859204697229615,0.0,0.0,5.544659454026158,10.840676333579712,5.989288951187756,13.445805876241216,3.927332311855935
2011-10-01,1.10846,62.767568047589954,0.0,17.77750598598778,7.6427965458347,17.04737068690356,26.74236891726642,3.728088939436639,30.28445273211598,0.0,0.0,5.323487539673368,0.0,0.0,7.369432936519671,0.0,8.131241082263776,12.17853903240666,5.54923886366663,12.662146372535414,4.708917250016717
2011-10-08,1.20345,68.93372031331155,3.923387722893125,18.533454439341423,6.85026285125931,18.86549442683466,29.46068195218404,8.63942825229392,31.31151124727179,0.0,0.0,5.115064108023281,0.0,0.0,4.893013908811008,0.0,7.936299106223725,11.007650215649642,0.0,11.899798411187737,3.6003481895365854
2011-10-15,1.23777,68.4971420802218,4.673988253078898,22.856797260366477,10.345497085328253,20.31686074026891,37.45832710088389,6.067462182910468,40.19094313001174,0.0,0.0,6.968821571390843,3.8010076667874166,6.947712531430741,4.956077869100314,0.0,13.579194057411096,13.206649581472034,3.719858605690621,9.993750613755449,4.839830920627225
2011-10-22,1.25259,67.70713582577422,4.205839016968996,17.30120890096043,10.23721300022762,18.915838576984044,37.28542275904264,8.727444966778913,35.71065439311664,4.0062472606104365,4.0062472606104365,7.459700623047472,0.0,0.0,3.5639621418238314,0.0,10.53907136291317,15.953503658047811,0.0,11.991969969005613,0.0
2011-10-29,1.30546,61.69050917032886,4.100008586218801,19.5912160686538,7.512883240631268,20.5934840793924,33.90662059825939,5.445783651262473,34.61398787471525,0.0,0.0,0.0,0.0,0.0,6.485387256417524,0.0,3.551132652979513,17.082288683215637,4.87998972095104,12.561704014246953,4.1220171825816845
2011-11-05,1.45295,71.22040448646989,3.658067822015944,25.67817163739336,13.473760887976354,26.06241777366665,39.67063569269713,10.184638396774725,41.02972011843011,0.0,0.0,8.181502100308009,0.0,5.7352052281657375,0.0,0.0,10.565614233954497,20.12764441564123,5.132929355406718,12.343737419988866,7.548419098757515
2011-11-12,1.44089,77.77987972817856,3.6342583379276174,18.24800204051133,8.868309044453078,17.957327918056382,43.62665938642105,9.929635374530053,37.0474771685545,0.0,0.0,6.361885349990253,4.171661417864532,6.252175515430941,0.0,0.0,10.548682886794673,21.983763486214997,6.819071047359722,8.904126421936233,6.59550849956586
2011-11-19,1.46221,82.3037043671295,3.710669654486303,25.52773302477505,10.604246824792272,26.6774301667374,39.869297745371874,16.02421578498967,36.951564774145005,0.0,0.0,8.068583223744998,7.647642614398609,6.277194002892551,3.818970759526411,0.0,10.481170178335695,17.093976269824125,8.82025492045828,16.783153626936972,4.943191311547103
2011-11-26,1.65573,98.0093549907017,8.80505963179544,35.19353327847301,14.707943371972908,29.249872778910923,37.72423690767747,9.769604809727994,37.71582490359524,0.0,0.0,8.869747499333378,0.0,5.857463788710418,4.604527449968323,4.671351085565319,11.40585050917675,22.29201456132171,6.334776007767463,14.497446297570514,0.0
2011-12-03,1.46606,79.598845020051,4.933031412249036,26.258001622982327,14.255418862744094,25.894938242130227,40.6050929825091,6.8928728873213885,40.253012041984015,0.0,0.0,4.997846631245401,0.0,0.0,0.0,0.0,10.114777119620063,20.502519323187293,0.0,11.15664755759186,4.454611296665003
2011-12-10,1.51811,84.85845947740236,4.425756123244666,19.64013305117677,7.889780824377212,23.35771040384806,37.98050207314397,7.501274296098304,37.30780075395612,3.3602770090123246,3.3602770090123246,5.139049190394863,5.447006500506982,3.96028685672196,6.028398455740807,7.988576863279823,9.568788773635417,17.077933364242174,5.610409463880449,14.433054072528243,7.805854394447773
2011-12-17,1.66429,89.9055344324404,5.3328643602135015,30.60918816583428,17.933584695222056,29.39509442705862,40.74168535721857,11.42603907787882,35.35620463291364,4.856377564682736,4.856377564682736,9.986829330470169,3.6810391959557407,4.695201716012905,5.131046173125284,0.0,12.46152535991417,20.231019502805218,8.313657747869284,11.507611673253486,6.565470351194723
2011-12-24,1.85274,125.81577763014069,13.164719741191142,45.6321423305204,22.572819705566346,45.07750248770473,45.77278281952319,14.838001763304192,43.53975228324967,0.0,0.0,13.61809274875903,6.866044844300646,8.933004718282726,4.3764449530924665,0.0,19.794419521809107,21.156046985280845,11.745663137636992,16.662065241702457,14.517954595436054
2011-12-31,2.12413,105.40618755561702,13.203576463763175,49.831168055901934,21.02653677679432,49.769649663822186,42.161472076779134,15.032831727084115,40.94849694207862,0.0,0.0,10.207038933716754,6.729946148127764,7.07386502094163,0.0,0.0,11.035453088580583,22.447561620257925,0.0,14.694376597761996,14.332852105448724
2012-01-07,1.76709,91.70577692025098,11.404761249591417,45.53330084231877,24.355329141187173,41.639325401855416,42.959414706389055,13.630063857624354,41.936634737949255,0.0,0.0,15.538517183156587,8.235725766155616,8.177969976403874,6.096972270045806,0.0,18.30344266959843,19.186325552478984,6.183847675089269,18.250350292852573,8.22894803077196
2012-01-14,1.5434,98.50023193790318,6.158771303012816,36.5926866444341,14.69920151716332,35.22640772310039,38.53995248498882,10.93085820200906,38.34725217369715,4.30766132004633,4.30766132004633,12.340790621988369,5.498328394088391,5.113661042547015,7.6556982871250465,0.0,13.096347302286116,20.14378271156377,7.297396091818076,19.278377006340843,7.633331574873254
2012-01-21,1.64762,89.44247535911725,9.236428819377378,33.342394181579145,17.619943485297913,34.58515201695766,44.8359022439132,12.509552370566926,42.77017865447405,0.0,0.0,11.394934690877452,8.024954302827913,8.184337025435257,3.503334567864251,0.0,11.221599246441516,16.9757195652648,7.90918170032386,14.85325495145518,7.567351873881797
2012-01-28,1.6843,100.66224836606688,5.544486818716637,31.45359299496716,18.74493240747968,34.08594636734795,46.43399074426627,10.50759035703856,48.54189661475271,3.55091653585857,3.55091653585857,11.47134022820586,4.731628044341157,6.331606233678974,4.730569059513961,4.0649340760255885,14.57575298067222,22.04197225310531,5.549083925052622,18.53545994685001,9.862050580529798
2012-02-04,1.86354,109.48534347751364,8.534316940787752,36.74893919778184,15.63924924533608,33.922603337914204,50.71510901045789,11.32117741641846,49.06681841194808,4.240882416474625,4.240882416474625,9.87223473627527,5.338949193211641,8.805458359868021,10.446664945590118,5.436212145115302,9.048497756727912,20.90300692055216,9.000214500562661,20.08268850310084,11.416080911568208
2012-02-11,1.86408,101.5700456439962,11.394739236923638,33.15230329916059,16.980037100050556,37.18186451727204,46.01342399162312,14.24085479121666,46.443725450079526,3.2341164971250413,3.234116497125042,7.746438852661514,4.7749360936562,4.986579070650814,5.351914306435398,8.57996786418365,18.39931519593664,19.285676288791432,7.176153576536651,20.474662238960608,5.16329238766927
2012-02-18,2.01839,112.7574848330138,10.956628614575258,41.41111985633031,22.556340678330727,44.00419658766602,52.56324313306804,13.113433034827809,54.783141254933525,8.02485708343447,8.02485708343447,12.576365390491564,7.81126034113086,8.542929065849721,8.197086791269099,5.966943402699292,14.022772558578556,29.37606152623573,11.392200609568352,21.401310777645755,10.30793734067317
2012-02-25,2.10385,123.36471624978653,14.002265428226425,45.27330326264385,23.926097995235004,45.83049213109751,51.891683747065485,18.25363780538164,54.63333682602725,9.197890389984414,9.197890389984416,14.148589422612314,10.225510559772555,10.467886604587212,15.729586556359909,7.893335203419932,17.170568651327837,23.285536456809265,10.986377469382624,19.333981694871667,10.344752693687754
2012-03-03,2.09555,109.1218045777024,10.39559154574642,37.68469367441713,19.55149378658177,36.849800736806834,57.17003195730128,17.412664951202242,61.19836547709448,10.939955725500004,10.939955725500004,13.496524135636552,10.976283547833134,11.29108368171587,14.9086110362519,7.907004285260718,17.13328810505678,17.51804830684689,10.649081167722231,26.79526194227845,13.766570635221006
2012-03-10,2.10398,108.2175615166616,15.139293146404205,40.18902789402187,22.55535286681094,40.84872461995776,54.27953278692364,10.228119668894752,53.04618341182687,15.302195365893162,15.302195365893166,11.805344377397208,8.026815561374292,9.751892430809932,20.24192298776576,11.56101361520056,11.047633062705884,19.204271800131885,9.024867824866508,19.49789825596109,7.528978566971003
2012-03-17,2.2941,111.75084666125616,14.593035814936371,46.4414404037811,22.5835486133198,46.61538712000176,54.442292398996905,10.91143367747013,55.58141668457561,14.741745286266838,14.741745286266838,15.942062732070196,9.721403429452838,13.077836770025318,19.67634421885053,10.704312024073856,20.56703138916408,23.128448227615078,7.857920404814072,19.99831726905565,10.049229891443384
2012-03-24,1.92223,91.16088542930292,10.82859442966332,38.24688037959344,18.26559135159412,37.3200830266664,50.41989322121838,12.093689952174056,49.9996063885457,9.827170286880708,9.827170286880708,11.408113307404031,6.313539001062313,5.143623495285676,15.50906931150215,8.628193255836305,18.823965859884765,14.299709862512351,6.656844893524483,17.52015175681316,6.710827041121397
2012-03-31,1.74239,86.69313037104834,8.90641863948403,32.605277026409816,15.811899237739,30.975737319555,41.88682145222314,9.480814352894969,40.91966017742202,10.908276999432385,10.908276999432385,9.872607117176305,6.127389402072929,8.667077155630627,12.969179386324347,7.201240180821243,12.956979511888669,13.265995456228756,3.24079957679704,15.22058307841683,9.078075853600708
2012-04-07,1.67601,87.58418398620975,9.042058275964669,22.67763687894536,17.43128132921603,23.40168841440108,45.61797148739428,11.176343718915096,45.50127866302268,4.999682721897154,4.9996827218971545,9.140570700209697,4.312663388698249,7.513973740750479,8.15151727601398,5.129546766549468,14.28429201053844,13.184077553707446,5.207725699202548,20.32073599266814,8.582008794011296
2012-04-14,1.49637,78.15734544761798,6.73209236265797,21.00598718626181,11.572646662418284,17.471202693578658,46.30115680408072,7.573135895365387,49.84297260925152,3.412657421779632,3.412657421779632,7.04563785842851,0.0,4.638037861633871,5.717905351610585,0.0,12.086636924951204,9.937547885336738,4.60440878704922,19.88299151292272,4.294975255062048
2012-04-21,1.38202,84.19130079097087,3.0577434927194944,15.997980667742343,9.704887818433248,16.429818605596942,42.36283475989936,5.2549372564853245,41.71005802081662,6.874098623624652,6.874098623624652,3.3614567896285354,0.0,0.0,7.260727211933686,4.423929077125499,12.820381445697738,9.92516824414014,8.523484780552634,15.277348181116576,4.001323746716527
2012-04-28,1.28926,85.16023576132788,4.676815824856187,18.75763338193748,11.091744184442346,16.098184809007872,44.01269368119674,7.144231262846167,41.91614079436855,4.73987100010101,4.73987100010101,7.240106123285947,4.876292841977397,5.584289941747215,7.838486594777923,4.32108860158348,8.605402650142066,11.028025231817214,5.523611594809122,14.158813600894687,0.0
2012-05-05,1.35803,81.19636966476025,3.20051415524465,16.584760384298452,8.399718095121838,16.037575731088804,42.19855436345274,6.535334578578236,42.93329771817925,3.860959346477712,3.860959346477712,6.764562863880872,0.0,0.0,7.657707147664306,3.1120755132455646,9.191386918411771,11.238723596250171,3.627195875798449,15.062751399609851,6.437142815367484
2012-05-12,1.30833,80.30301397722587,3.379546472490184,14.129802604786498,7.755528397297755,13.899757849248529,34.861134424256484,7.108826108765321,34.70832673720642,0.0,0.0,0.0,0.0,0.0,7.18688116564704,0.0,12.175384909800671,9.38714925893342,6.697104979088566,12.299720283927142,0.0
2012-05-19,1.26692,87.97482420689575,7.811702808700631,14.752262280101675,6.305339569851042,15.386251495971292,41.95835152998167,9.00686645104501,42.72741009389302,0.0,0.0,5.071094995060947,0.0,3.980164466395602,8.425587612198482,3.8291740845174296,13.545298520041696,11.325908690916222,4.239678625605078,14.737488766417073,0.0
2012-05-26,1.27731,94.80445232229404,0.0,12.828862962926069,0.0,14.66557980924988,41.38738630149189,5.834367652252959,39.41014169987406,0.0,0.0,0.0,0.0,0.0,4.372529530318946,0.0,12.640422905076596,11.993904437279108,0.0,12.985397235254087,0.0
2012-06-02,1.2991,91.5066454177575,5.366762517029586,12.871412649582872,5.502510205252145,17.261540935704062,38.44592679427604,5.019586596987225,38.518497526647295,0.0,0.0,5.55744151532586,0.0,4.765524569993191,6.302571100193306,3.311942610465906,10.011191350793696,6.886873301209636,0.0,14.366208496697077,5.658912595645869
2012-06-09,1.16297,75.22549023281495,4.202447759156279,10.022453846291462,7.783603136796362,9.716681966121348,44.18544420455002,0.0,42.21821499901544,0.0,0.0,4.316461777074486,0.0,0.0,3.2909539880407643,0.0,7.651423332736591,7.183194033128397,5.106479009658275,12.420692066061106,3.806327376566193
2012-06-16,1.08612,73.16680008669083,0.0,10.586916442912235,4.100539046614828,9.393297891673807,33.31966710117676,0.0,34.92419745913266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384039525640157,7.657772034599487,0.0,11.24932496693381,0.0
